,open,high,low,close,adjclose,volume,ticker,future
2018-03-02,0.4139486441688187,0.42232771553875337,0.41708467280923806,0.42459807034390545,0.42459807034390545,0.05874694247029141,AMZN,0.407955266001678
2018-03-05,0.4210391391383672,0.42917967616157,0.4245415381477274,0.43121552848251576,0.43121552848251576,0.045710791394618755,AMZN,0.42561220665321503
2018-03-06,0.4320274146387682,0.4338969202114238,0.4380264478282803,0.4351899800995985,0.4351899800995985,0.03923749542574296,AMZN,0.43241380486230896
2018-03-07,0.4301434053270345,0.4349586576562967,0.4364512984142875,0.43727492982160215,0.43727492982160215,0.035504901677548585,AMZN,0.4406488254566963
2018-03-08,0.4367657039106638,0.4374876582195214,0.4429756965940152,0.43921823865558685,0.43921823865558685,0.032505152057934174,AMZN,0.43231466315675465
2018-03-09,0.4405732467234861,0.4442635741840017,0.44694369038728066,0.44687535336116246,0.44687535336116246,0.038973633019394854,AMZN,0.42958665827029774
2018-03-12,0.44878060990093344,0.45169570191987607,0.4548682252709527,0.4523993479939018,0.4523993479939018,0.04513587950925445,AMZN,0.4132214645357402
2018-03-13,0.4553690650367093,0.45513438498953723,0.45237496835621704,0.4495070521262491,0.4495070521262491,0.058210550644248,AMZN,0.413244149209212
2018-03-14,0.4500215937034524,0.4520083032210751,0.45607040883557465,0.45030589151934625,0.45030589151934625,0.03632634194256659,AMZN,0.4296149795318426
2018-03-15,0.449457513286738,0.4493244287040506,0.4524036526486985,0.44784699048800736,0.44784699048800736,0.03449952812927332,AMZN,0.44509917109255753
2018-03-16,0.44619993510871775,0.44722065254361154,0.44935951021938336,0.44483290282162347,0.44483290282162347,0.047551087228674335,AMZN,0.44326067513249506
2018-03-19,0.43804335431741864,0.4393970942110747,0.43726612144796345,0.43725511531260924,0.43725511531260924,0.058681458369445896,AMZN,0.44783001156319846
2018-03-20,0.4368615879414591,0.44653350035969364,0.4430216124761192,0.44903395911135957,0.44903395911135957,0.039429132720864395,AMZN,0.44426633926954767
2018-03-21,0.44704605573378936,0.44737837989101076,0.4481171896594211,0.4477166919367243,0.4477166919367243,0.0410585312301381,AMZN,0.4449461878678027
2018-03-22,0.44112885767105303,0.44283010487177316,0.4421580016287355,0.4372522797284253,0.4372522797284253,0.056175728510621914,AMZN,0.4474588958380472
2018-03-23,0.43366608477511703,0.435837330993737,0.42866160422176747,0.4232694954128292,0.4232694954128292,0.07240615550547948,AMZN,0.4528950911019682
2018-03-26,0.4311248997435197,0.43808188603115944,0.4297776998853889,0.4403513657597385,0.4403513657597385,0.04947420119026984,AMZN,0.4506996573376743
2018-03-27,0.44308341146361246,0.44342715169877445,0.42492024786030586,0.4236915824927021,0.4236915824927021,0.06271450858034322,AMZN,0.4551216817119908
2018-03-28,0.4077155624498718,0.4096122717167839,0.3973335936284026,0.40509979814812197,0.40509979814812197,0.12729049902736853,AMZN,0.45542761358120554
2018-03-29,0.3961519139072264,0.4094911571908712,0.3913170019891979,0.4096096218912568,0.4096096218912568,0.116464436355232,AMZN,0.45367978715444035
2018-04-02,0.39942921975118767,0.39988488104518416,0.3883905036849684,0.38826434698285894,0.38826434698285894,0.09607287995223514,AMZN,0.4532916925044802
2018-04-03,0.3920284874381936,0.39781211405374123,0.388485172357224,0.3939469960087211,0.3939469960087211,0.09383486450569134,AMZN,0.44609065730869024
2018-04-04,0.38268167080178744,0.39820357902863984,0.3877822495854262,0.3991933454534955,0.3991933454534955,0.06254790932378036,AMZN,0.44925209161175594
2018-04-05,0.4063025382517033,0.41064303437089683,0.409068306161358,0.4108589042060666,0.4108589042060666,0.05707035688834961,AMZN,0.44768837067517947
2018-04-06,0.40291240943865186,0.40865473470564395,0.4013761875962535,0.39768063045193563,0.39768063045193563,0.05195489301053524,AMZN,0.4455949142006239
2018-04-09,0.40151914733516075,0.40470632552877095,0.4020389383491549,0.3979214130455089,0.3979214130455089,0.035833285183259185,AMZN,0.4487364994144018
2018-04-10,0.4034821361681313,0.4046781697533743,0.4058061070714941,0.406459529924927,0.406459529924927,0.036275302863966415,AMZN,0.4475863933854412
2018-04-11,0.4055833219488979,0.4076070923375874,0.4084428554957493,0.40386185817004805,0.40386185817004805,0.029807784903988756,AMZN,0.4533823274574826
2018-04-12,0.40560026088719275,0.40854771525654765,0.41136077302872365,0.4099382384339434,0.4099382384339434,0.025498353267464035,AMZN,0.4537250873407941
2018-04-13,0.4083191326272046,0.4107049839524168,0.4083366990970787,0.40492132924600627,0.40492132924600627,0.030797750428535664,AMZN,0.4557307444465313
2018-04-16,0.4071514820331574,0.4071057888982293,0.40918595028644367,0.407955266001678,0.407955266001678,0.0223551164268793,AMZN,0.4565012625780836
2018-04-17,0.41203079140923154,0.4240568720600012,0.4176613706846951,0.42561220665321503,0.42561220665321503,0.04456000462240712,AMZN,0.45990631505890656
2018-04-18,0.4267955894309839,0.43155098375563167,0.4311720927261257,0.43241380486230896,0.43241380486230896,0.045649159299705325,AMZN,0.4612462323267187
2018-04-19,0.43485346303510525,0.44132904794729816,0.44119972210909614,0.4406488254566963,0.4406488254566963,0.05813158452264017,AMZN,0.4646229635459968
2018-04-20,0.43992454047276996,0.4392675226390722,0.43460930452603813,0.43231466315675465,0.43231466315675465,0.04867394695787832,AMZN,0.47134523455852934
2018-04-23,0.435832134295208,0.43555006645257144,0.43097126765519955,0.42958665827029774,0.42958665827029774,0.0383101249975925,AMZN,0.4801496197088816
2018-04-24,0.4327607467234861,0.43315624111383966,0.4152025069020922,0.4132214645357402,0.4132214645357402,0.06748232892278655,AMZN,0.4799796575593178
2018-04-25,0.410818004741801,0.41358037962296373,0.40561102586377545,0.413244149209212,0.413244149209212,0.05874405346584234,AMZN,0.47815250393599124
2018-04-26,0.41843591352382803,0.43031745826477924,0.42382425571791077,0.4296149795318426,0.4296149795318426,0.08006298029698966,AMZN,0.47664826110668834
2018-04-27,0.4604599045690514,0.46092460816748093,0.4493279539952981,0.44509917109255753,0.44509917109255753,0.1210107663565802,AMZN,0.4781014980009746
2018-04-30,0.44593201068227295,0.44906813895364495,0.4474773443122375,0.44326067513249506,0.44326067513249506,0.04792762080853605,AMZN,0.48082950288743154
2018-05-01,0.4404942672022493,0.4459702473388156,0.4449640188998316,0.44783001156319846,0.44783001156319846,0.03933764757997728,AMZN,0.4825603503893878
2018-05-02,0.44550330405697214,0.4469559401253522,0.44903242522856024,0.44426633926954767,0.44426633926954767,0.03729801043893608,AMZN,0.4879427041341082
2018-05-03,0.4395889291506183,0.44309767068363193,0.4431966251861677,0.4449461878678027,0.4449461878678027,0.03625411683133992,AMZN,0.48570760677153363
2018-05-04,0.44027709073321647,0.4459420915634189,0.4478359855271458,0.4474588958380472,0.4474588958380472,0.0284701758440708,AMZN,0.4879228896251153
2018-05-07,0.44786115606739,0.4521519354916579,0.4551924383301721,0.4528950911019682,0.4528950911019682,0.03192061015773964,AMZN,0.4910361535773484
2018-05-08,0.449457513286738,0.4493159716579607,0.45366607672988696,0.4506996573376743,0.4506996573376743,0.02485217927235608,AMZN,0.49537034400255153
2018-05-09,0.450867714328524,0.4524476570789133,0.45638887803158645,0.4551216817119908,0.4551216817119908,0.030335509716684965,AMZN,0.48974437208007393
2018-05-10,0.45325940978679524,0.4545880116826027,0.4596711456191205,0.45542761358120554,0.45542761358120554,0.022440823558868284,AMZN,0.4856226429868992
2018-05-11,0.45396733346407075,0.4533206923856271,0.45807879963906123,0.45367978715444035,0.45367978715444035,0.017109647348856918,AMZN,0.4707446785765408
2018-05-14,0.45199587516195283,0.45334324450853336,0.45869854146501854,0.4532916925044802,0.4532916925044802,0.01947477899115965,AMZN,0.47865955480049854
2018-05-15,0.4474268375580607,0.44675881531933936,0.4487053402377371,0.44609065730869024,0.44609065730869024,0.0442046570751719,AMZN,0.4699968105381653
2018-05-16,0.44452180964048693,0.44862600045867956,0.451990514780431,0.44925209161175594,0.44925209161175594,0.020063172897286263,AMZN,0.48159434985061594
2018-05-17,0.4453848692038534,0.44851616199422,0.45093753156497995,0.44768837067517947,0.44768837067517947,0.015989676624102004,AMZN,0.4811269625843893
2018-05-18,0.4456020112441499,0.44557314433319045,0.45067930288553476,0.4455949142006239,0.4455949142006239,0.02075653396506231,AMZN,0.48508723628055217
2018-05-21,0.44663711120316596,0.4479557279887052,0.4515113575088333,0.4487364994144018,0.4487364994144018,0.023477976156083283,AMZN,0.47947257211451555
2018-05-22,0.448016291953481,0.4473474051002508,0.45158308575181494,0.4475863933854412,0.4475863933854412,0.01568151614953487,AMZN,0.4811071134951015
2018-05-23,0.4427026640680775,0.45071846617942934,0.4490266813653527,0.4533823274574826,0.4533823274574826,0.027683403632441594,AMZN,0.48419489176997377
2018-05-24,0.45031210338095706,0.4525152446911598,0.4553502544741542,0.4537250873407941,0.4537250873407941,0.028339207642379773,AMZN,0.4922372655413256
2018-05-25,0.4517138349535956,0.45417120994767074,0.4588132786349443,0.4557307444465313,0.4557307444465313,0.02129388879258874,AMZN,0.49338453598610216
2018-05-29,0.45106795185926196,0.4563312976589031,0.45872722575749997,0.4565012625780836,0.4565012625780836,0.03235010881916758,AMZN,0.49676410278956423
2018-05-30,0.45597263521404213,0.4575169342668159,0.46239398194437614,0.45990631505890656,0.45990631505890656,0.023306561892105317,AMZN,0.5085542889250505
2018-05-31,0.4573546391207397,0.46005157286076714,0.4648097667529227,0.4612462323267187,0.4612462323267187,0.02579977273165001,AMZN,0.5132029525523152
2018-06-01,0.461311671506888,0.4633550463276992,0.46875194818531046,0.4646229635459968,0.4646229635459968,0.027216347913175787,AMZN,0.5158827870879396
2018-06-04,0.46465948740293855,0.46869188932746053,0.47173585009805896,0.47134523455852934,0.47134523455852934,0.026005855049016778,AMZN,0.5219563663479457
2018-06-05,0.4714538263822174,0.47807566952886515,0.4787853214314884,0.4801496197088816,0.4801496197088816,0.04136091369580709,AMZN,0.5216702489877239
2018-06-06,0.4803437392582343,0.48244088044067013,0.48349353808384443,0.4799796575593178,0.4799796575593178,0.04801525394349108,AMZN,0.5131859390472114
2018-06-07,0.4786656137900035,0.4783291402639075,0.480521123897511,0.47815250393599124,0.47815250393599124,0.03157200362088558,AMZN,0.5133927292108719
2018-06-08,0.4737468146533109,0.4753833035875147,0.47963170068924954,0.47664826110668834,0.47664826110668834,0.023765913599506944,AMZN,0.5100783462633462
2018-06-11,0.4738568144660186,0.4767351245889165,0.4818064884079734,0.4781014980009746,0.4781014980009746,0.017799156410700873,AMZN,0.5177949390761954
2018-06-12,0.47709745370574397,0.47821930179944794,0.4849424626014965,0.48082950288743154,0.48082950288743154,0.01706438627915487,AMZN,0.5275313323354068
2018-06-13,0.4798642846755216,0.4822296605578409,0.48740990715535454,0.4825603503893878,0.4825603503893878,0.02735213112228193,AMZN,0.5117780369195737
2018-06-14,0.4828736316643017,0.48534164724948664,0.4899203956597128,0.4879427041341082,0.4879427041341082,0.025877775851774813,AMZN,0.5144040645162924
2018-06-15,0.48302029808124525,0.4842348399370373,0.4898199831242497,0.48570760677153363,0.48570760677153363,0.04131661562758807,AMZN,0.5036251791059317
2018-06-18,0.4808373096228594,0.485887986178185,0.4881099930191048,0.4879228896251153,0.4879228896251153,0.025235453862598952,AMZN,0.5031209292453135
2018-06-19,0.48162138966498913,0.48852682520586926,0.48748737926154373,0.4910361535773484,0.4910361535773484,0.036621983397854434,AMZN,0.5087101077339893
2018-06-20,0.49105844401942556,0.4960800674676563,0.49924219531572545,0.49537034400255153,0.49537034400255153,0.037031259028138905,AMZN,0.5192368336337458
2018-06-21,0.4959941476656766,0.49612792197235983,0.49241368759800463,0.48974437208007393,0.48974437208007393,0.042891123052329505,AMZN,0.5161094263408879
2018-06-22,0.49109228746727895,0.49046723598818254,0.49078975037030403,0.4856226429868992,0.4856226429868992,0.03455153020935652,AMZN,0.5230384875170808
2018-06-25,0.4797796588415199,0.47976542859149934,0.47197113834823023,0.4707446785765408,0.4707446785765408,0.06764122416748522,AMZN,0.5272112225452722
2018-06-26,0.4712789628301854,0.4787994345342696,0.4768572396422386,0.47865955480049854,0.47865955480049854,0.03755127982897094,AMZN,0.534021327506918
2018-06-27,0.481359077122573,0.48172271908775616,0.47589896012259925,0.4699968105381653,0.4699968105381653,0.04222761503052715,AMZN,0.537420708819373
2018-06-28,0.4713269220599512,0.4799062418467189,0.47623466090823363,0.48159434985061594,0.48159434985061594,0.03892933495117583,AMZN,0.5339590138154604
2018-06-29,0.48386641870631686,0.484950182274588,0.48574579790875744,0.4811269625843893,0.4811269625843893,0.039062229155832906,AMZN,0.5367634757339999
2018-07-02,0.4741924257881702,0.4822690923946907,0.48108062520690165,0.48508723628055217,0.48508723628055217,0.025986595019356334,AMZN,0.5434064541302659
2018-07-03,0.4858294075392874,0.48539795880027997,0.48521788784700814,0.47947257211451555,0.47947257211451555,0.01627568806455962,AMZN,0.5329165216643111
2018-07-05,0.4805891128623556,0.4813678669343441,0.482254089455486,0.4811071134951015,0.4811071134951015,0.024035554014753185,AMZN,0.534021327506918
2018-07-06,0.4779435743308156,0.482657738354226,0.48498550655199674,0.48419489176997377,0.48419489176997377,0.020830685079255024,AMZN,0.532803202037837
2018-07-09,0.4858548159467297,0.48949845729382563,0.4920320709302663,0.4922372655413256,0.4922372655413256,0.024313861443346626,AMZN,0.5312423166854445
2018-07-10,0.4899387526551442,0.4924386215612558,0.496269781129392,0.49338453598610216,0.49338453598610216,0.024226228308391596,AMZN,0.5331431609172594
2018-07-11,0.48978643992543563,0.49439873107287585,0.497130520045172,0.49676410278956423,0.49676410278956423,0.0262186783767647,AMZN,0.5392280479337067
2018-07-12,0.49726615175966654,0.5059566940623293,0.5052157430044298,0.5085542889250505,0.5085542889250505,0.03895822499566649,AMZN,0.5386614843816309
2018-07-13,0.5083841891674525,0.510828846444219,0.5146981957124722,0.5132029525523152,0.5132029525523152,0.03751853777854818,AMZN,0.5393668532375416
2018-07-16,0.5134665248019108,0.5183341654448302,0.5202126546272491,0.5158827870879396,0.5158827870879396,0.04794784383967952,AMZN,0.5456812150911211
2018-07-17,0.5105361573343674,0.5210772049062475,0.5153150656068257,0.5219563663479457,0.5219563663479457,0.050034668053388805,AMZN,0.5471372529892965
2018-07-18,0.5208136860011106,0.523102117392987,0.525038550428247,0.5216702489877239,0.5216702489877239,0.042128425877775856,AMZN,0.5656298956283223
2018-07-19,0.5155846495209723,0.5180666340112077,0.5193002909897138,0.5131859390472114,0.5131859390472114,0.04034687313418463,AMZN,0.5668423499290354
2018-07-20,0.5143295843652773,0.5163318050809971,0.5189531375012205,0.5133927292108719,0.5133927292108719,0.03271508638123303,AMZN,0.5697686382266008
2018-07-23,0.5107194559268106,0.5118708507815489,0.5074565151029279,0.5100783462633462,0.5100783462633462,0.032754569442036946,AMZN,0.577360603656535
2018-07-24,0.5154577451987061,0.5177850075007686,0.5187580212699456,0.5177949390761954,0.5177949390761954,0.0365122012287899,AMZN,0.5647007231036472
2018-07-25,0.5155395478763254,0.524498973883729,0.5225624900795777,0.5275313323354068,0.5275313323354068,0.031307178213054454,AMZN,0.5543581372743742
2018-07-26,0.5182753241258957,0.5191030346960472,0.5173578845660013,0.5117780369195737,0.5117780369195737,0.09088037595577898,AMZN,0.5525904271780263
2018-07-27,0.5287249276170246,0.5290641629951462,0.5179403263046659,0.5144040645162924,0.5144040645162924,0.08853643034610274,AMZN,0.5488907851647246
2018-07-30,0.514983902500022,0.5148279291411588,0.5063174790100325,0.5036251791059317,0.5036251791059317,0.058503303095086764,AMZN,0.5625279740128252
2018-07-31,0.50346539003076,0.5070353112211458,0.4986568816454571,0.5031209292453135,0.5031209292453135,0.05057202288091524,AMZN,0.5633353201584742
2018-08-01,0.5027631126662495,0.5060805932253691,0.5091866087292991,0.5087101077339893,0.5087101077339893,0.035302671366113904,AMZN,0.5632984921443775
2018-08-02,0.5041084499687112,0.5168162288064118,0.5120499945853582,0.5192368336337458,0.5192368336337458,0.03724408235588683,AMZN,0.5577234915766216
2018-08-03,0.5179199507090667,0.5180666340112077,0.5222354050887545,0.5161094263408879,0.5161094263408879,0.02863292309470157,AMZN,0.5401147212759171
2018-08-06,0.5145552303034576,0.5199732509873977,0.521495182229664,0.5230384875170808,0.5230384875170808,0.027971341075865262,AMZN,0.5494686910535362
2018-08-07,0.5226554168245798,0.5261549391402399,0.5293422450071469,0.5272112225452722,0.5272112225452722,0.02783363186379307,AMZN,0.5453242772868898
2018-08-08,0.5244802087097542,0.5322915918037421,0.5317035331623342,0.534021327506918,0.534021327506918,0.03347200554688855,AMZN,0.5503893568256595
2018-08-09,0.5304030530852555,0.5387858812577833,0.5382967876534399,0.537420708819373,0.537420708819373,0.042113980855530524,AMZN,0.5420920225398146
2018-08-10,0.5322391375959598,0.534541784871891,0.5385062285191774,0.5339590138154604,0.5339590138154604,0.030360547755243543,AMZN,0.5475735179900892
2018-08-13,0.5350567165231493,0.5417232608880863,0.5429419268811817,0.5367634757339999,0.5367634757339999,0.04857668380809307,AMZN,0.5589586305508064
2018-08-14,0.5409485406071797,0.5405995738616934,0.5447580733849973,0.5434064541302659,0.5434064541302659,0.03369445888946669,AMZN,0.5590435943354408
2018-08-15,0.5381732745969909,0.5392477528602917,0.5360904437106309,0.5329165216643111,0.5329165216643111,0.06946611197781245,AMZN,0.5698451298389783
2018-08-16,0.5365909987308191,0.5360907306793057,0.5400383690062261,0.534021327506918,0.534021327506918,0.03341518845939023,AMZN,0.5670179832469672
2018-08-17,0.5314748196485074,0.5313030800018421,0.5320048057922797,0.532803202037837,0.532803202037837,0.03483272664239903,AMZN,0.5674032423127433
2018-08-20,0.5328201225222327,0.5323591794159885,0.5350202639291134,0.5312423166854445,0.5312423166854445,0.0228693592188132,AMZN,0.5580408003628672
2018-08-21,0.5298389726685411,0.5340489384786227,0.5374159802399897,0.5331431609172594,0.5331431609172594,0.025215230831455483,AMZN,0.5527859095852459
2018-08-22,0.5288913216999092,0.5363160456389513,0.5380557905636172,0.5392280479337067,0.5392280479337067,0.02497351745921689,AMZN,0.5405084870942453
2018-08-23,0.5375020175239513,0.5401743150806716,0.544976130045546,0.5386614843816309,0.5386614843816309,0.029619999614799407,AMZN,0.5349080008491285
2018-08-24,0.5384440221798182,0.5391914413094983,0.5454868435412289,0.5393668532375416,0.5393668532375416,0.022280965312686585,AMZN,0.527760807172539
2018-08-27,0.5397103799610432,0.5424836387149772,0.5474206341701301,0.5456812150911211,0.5456812150911211,0.029677779703780743,AMZN,0.5294321419869268
2018-08-28,0.5461211483884046,0.5464489619840299,0.5530268898255588,0.5471372529892965,0.5471372529892965,0.02516804375878739,AMZN,0.49683492323357376
2018-08-29,0.5505548122008831,0.5624763019407851,0.5587995774197809,0.5656298956283223,0.5656298956283223,0.05820958764276497,AMZN,0.4866679361419376
2018-08-30,0.562956146328189,0.5700464239165157,0.5696908176501351,0.5668423499290354,0.5668423499290354,0.0653887636986961,AMZN,0.5062851991325632
2018-08-31,0.565658079129906,0.5691480518497686,0.5748093352627109,0.5697686382266008,0.5697686382266008,0.03579669112690434,AMZN,0.4984496155248719
2018-09-04,0.5711578631928714,0.5770673879481847,0.5771792392127096,0.577360603656535,0.577360603656535,0.05040253461990332,AMZN,0.5151660758952928
2018-09-05,0.5744323458804502,0.5742173290376712,0.5705486846343113,0.5647007231036472,0.5647007231036472,0.0744727566880453,AMZN,0.5185003079321062
2018-09-06,0.5655198821821098,0.5649574479993064,0.5548602679189969,0.5543581372743742,0.5543581372743742,0.0674245488338052,AMZN,0.5012172840096095
2018-09-07,0.5463975422839968,0.5558608979608313,0.5554742658817466,0.5525904271780263,0.5525904271780263,0.0424240673330637,AMZN,0.49932214552645743
2018-09-10,0.5555046316290466,0.5552526094506129,0.5538015758638944,0.5488907851647246,0.5488907851647246,0.039074748175112195,AMZN,0.5064806815397827
2018-09-11,0.5434530590345411,0.5597135637500611,0.5496355939077504,0.5625279740128252,0.5625279740128252,0.043781899424125116,AMZN,0.5006450492891658
2018-09-12,0.5619915564212623,0.5628452491710136,0.5626729025407908,0.5633353201584742,0.5633353201584742,0.037815142235319045,AMZN,0.4710421036932036
2018-09-13,0.5636837976714055,0.5653123001527185,0.5682935528777945,0.5632984921443775,0.5632984921443775,0.030183355482367447,AMZN,0.5044608810934206
2018-09-14,0.561689788546964,0.5610569277053731,0.5617490511768405,0.5577234915766216,0.5577234915766216,0.030380770786387012,AMZN,0.46498273693441217
2018-09-17,0.5509158319304771,0.5506846013238323,0.5411458488750363,0.5401147212759171,0.5401147212759171,0.06320178733075249,AMZN,0.4355412467354619
2018-09-18,0.5407398336072943,0.5510732472833677,0.5491879928602379,0.5494686910535362,0.5494686910535362,0.036415901080487666,AMZN,0.4331446939758755
2018-09-19,0.5469024052741519,0.5461813961721712,0.5461639539521491,0.5453242772868898,0.5453242772868898,0.03437530093796345,AMZN,0.4522916995357956
2018-09-20,0.546360875679761,0.5501720562012572,0.5540110167296319,0.5503893568256595,0.5503893568256595,0.025689990562585467,AMZN,0.4714188905867228
2018-09-21,0.550771988669916,0.5508226299419248,0.5477706595902271,0.5420920225398146,0.5420920225398146,0.0613306754492402,AMZN,0.4714188905867228
2018-09-24,0.5365487202425546,0.5450689852072315,0.5347161193675641,0.5475735179900892,0.5475735179900892,0.03588625026482541,AMZN,0.46073067470965945
2018-09-25,0.5475793086599564,0.5560608761604435,0.5559046353396366,0.5589586305508064,0.5589586305508064,0.039013116080198765,AMZN,0.46498273693441217
2018-09-26,0.5547995311081536,0.5615075232464283,0.5624089650216942,0.5590435943354408,0.5590435943354408,0.03684732574488165,AMZN,0.4969029080933992
2018-09-27,0.5617772031086119,0.5673963432056145,0.5701728118297804,0.5698451298389783,0.5698451298389783,0.0370004429806822,AMZN,0.4967386171122034
2018-09-28,0.564927604630307,0.5703139897283745,0.5724336874495047,0.5670179832469672,0.5670179832469672,0.034647830357658754,AMZN,0.48470481279896
2018-10-01,0.5698858590988816,0.5721924165509318,0.5744822502718878,0.5674032423127433,0.5674032423127433,0.02863292309470157,AMZN,0.46329435403462566
2018-10-02,0.5636809745150231,0.5666162322711806,0.5636283451523825,0.5580408003628672,0.5580408003628672,0.047317077868299924,AMZN,0.46168533291169545
2018-10-03,0.5585224480869742,0.5599444823621972,0.559049225327971,0.5527859095852459,0.5527859095852459,0.04589568767935903,AMZN,0.45257498131183355
2018-10-04,0.5492997470451881,0.5504536827116963,0.543773946480924,0.5405084870942453,0.5405084870942453,0.06519327439764258,AMZN,0.45836240863132294
2018-10-05,0.5405536774297324,0.5428722846745125,0.5340935056100031,0.5349080008491285,0.5349080008491285,0.0610071069509447,AMZN,0.4509886102820802
2018-10-08,0.5281467314183979,0.5352458511479886,0.5248635377181985,0.527760807172539,0.527760807172539,0.06650488241751892,AMZN,0.4280087939930963
2018-10-09,0.5241953453450144,0.5337476132388769,0.5310780474731694,0.5294321419869268,0.5294321419869268,0.041271354557886025,AMZN,0.42324113957098947
2018-10-10,0.5236030677932116,0.5230120120360704,0.5029864236087908,0.49683492323357376,0.49683492323357376,0.10113152674255119,AMZN,0.4292665484801631
2018-10-11,0.4858407001648173,0.4939594115932738,0.48310046871324713,0.4866679361419376,0.4866679361419376,0.1295111804472179,AMZN,0.42511082695707564
2018-10-12,0.5095320776668224,0.5090404906003423,0.49957789610135983,0.5062851991325632,0.5062851991325632,0.08625989484023806,AMZN,0.44756654429615345
2018-10-15,0.5058655549581788,0.5051259096078287,0.4971965044249461,0.4984496155248719,0.4984496155248719,0.05729858823982589,AMZN,0.4475920645538092
2018-10-16,0.5026220925620709,0.5132451895276209,0.5050349864311738,0.5151660758952928,0.5151660758952928,0.05173918067833825,AMZN,0.47488058559063534
2018-10-17,0.5193442675327651,0.5191931400529638,0.518075166995818,0.5185003079321062,0.5185003079321062,0.04630111130371141,AMZN,0.4736964525514671
2018-10-18,0.5133367973232621,0.5150109932485915,0.5068482610033855,0.5012172840096095,0.5012172840096095,0.05187496388744439,AMZN,0.4783989576979324
2018-10-19,0.50309028894799,0.5090827414525554,0.5025818665117784,0.49932214552645743,0.49932214552645743,0.05219468037980779,AMZN,0.5016818702719471
2018-10-22,0.5027631126662495,0.5091953989323782,0.5034426054275584,0.5064806815397827,0.5064806815397827,0.03864332351071821,AMZN,0.4722319079007398
2018-10-23,0.49098511081095375,0.4998566542203137,0.4913922606066388,0.5006450492891658,0.5006450492891658,0.060059513491650784,AMZN,0.48095413027034667
2018-10-24,0.4998580847486758,0.5002424811644858,0.4749119963104785,0.4710421036932036,0.4710421036932036,0.062028851524431355,AMZN,0.4611074270228837
2018-10-25,0.48001373982011125,0.5050583219955822,0.4850830471558561,0.5044608810934206,0.5044608810934206,0.09435970031393849,AMZN,0.4644784870737939
2018-10-26,0.46485407862091155,0.4779235802121925,0.4595449207227797,0.46498273693441217,0.46498273693441217,0.13940987269120395,AMZN,0.4651045287331433
2018-10-29,0.46779012682995624,0.46870876904140407,0.4285583197547006,0.4355412467354619,0.4355412467354619,0.12883900541206836,AMZN,0.4708551626188309
2018-10-30,0.4187602666491861,0.43357586186413494,0.42321025775516097,0.4331446939758755,0.4331446939758755,0.11529920456077503,AMZN,0.4693934189719927
2018-10-31,0.4424036849214254,0.4569283444859044,0.44866804015044437,0.4522916995357956,0.4522916995357956,0.08573602203347394,AMZN,0.4505636876180233
2018-11-01,0.45750412869406576,0.47003521890453637,0.4582365807594872,0.4714188905867228,0.4714188905867228,0.07365324242599335,AMZN,0.43045068151933136
2018-11-02,0.47303324466327046,0.47763631567102693,0.4735548685334782,0.4714188905867228,0.4714188905867228,0.062289824926330395,AMZN,0.43911059019748067
2018-11-05,0.4671047539750042,0.46655431936089825,0.45763981438636,0.46073067470965945,0.46073067470965945,0.04947420119026984,AMZN,0.4231334911128833
2018-11-06,0.45604314526613143,0.4685003681739381,0.46285877955795507,0.46498273693441217,0.46498273693441217,0.03630708191290615,AMZN,0.4134310902835847
2018-11-07,0.4714566495385999,0.49503802875209024,0.4770695524395798,0.4969029080933992,0.4969029080933992,0.07419926426686697,AMZN,0.38981105441433156
2018-11-08,0.4945839466238906,0.5020139229161829,0.49457985952191724,0.4967386171122034,0.4967386171122034,0.05823944068873867,AMZN,0.3803239505012454
2018-11-09,0.4882380419358535,0.49072634475395144,0.4879120048562262,0.48470481279896,0.48470481279896,0.05214653030565668,AMZN,0.41628375713325166
2018-11-12,0.4785753416432368,0.4807652164548524,0.46729444289640326,0.46329435403462566,0.46329435403462566,0.06085206371217812,AMZN,0.41366056512071697
2018-11-13,0.4647694872156462,0.47189680039138615,0.4626292351709913,0.46168533291169545,0.46168533291169545,0.052446023766876605,AMZN,0.4183007219954298
2018-11-14,0.4667522037145577,0.47075338025745034,0.45784351138888996,0.45257498131183355,0.45257498131183355,0.05777719997688797,AMZN,0.4250853066994199
2018-11-15,0.4455117735261196,0.4571845998580739,0.44333720974052726,0.45836240863132294,0.45836240863132294,0.07646328075345236,AMZN,0.4356120671794714
2018-11-16,0.44734221172405897,0.4542725913660405,0.45097195972066895,0.4509886102820802,0.4509886102820802,0.053724889736330196,AMZN,0.4246065770964574
2018-11-19,0.4443836126926908,0.4448972338324895,0.4309569079971807,0.4280087939930963,0.4280087939930963,0.07032607230215135,AMZN,0.44588386714502976
2018-11-20,0.40503618047047835,0.4318185151892543,0.4070398468602012,0.42324113957098947,0.42324113957098947,0.10007126210974365,AMZN,0.46121507548098994
2018-11-21,0.4347885992957809,0.4361133194734495,0.4342965791932338,0.4292665484801631,0.4292665484801631,0.05036112555613336,AMZN,0.4688834979430065
2018-11-23,0.42745837703487605,0.4322268598780964,0.4305122139048281,0.42511082695707564,0.42511082695707564,0.021382484929026793,AMZN,0.4696880430847665
2018-11-26,0.4336632616187346,0.44591675480338555,0.4369419083887441,0.44756654429615345,0.44756654429615345,0.05557000057780089,AMZN,0.4687815206532682
